Object_Type,moved_left,moved_right,Time
Person,1,0,2021-12-18 11:28:04.078878
Person,1,0,2021-12-18 11:28:05.414053
Person,0,1,2021-12-18 11:28:05.948012
Person,0,1,2021-12-18 11:28:26.669671
Person,2,0,2021-12-18 11:28:35.245040
Person,0,1,2021-12-18 11:28:38.404357
Person,0,1,2021-12-18 11:28:42.633335
Person,0,1,2021-12-18 11:29:11.014388
Person,1,0,2021-12-18 11:29:11.280861
Person,0,1,2021-12-18 11:29:12.864238
Person,1,0,2021-12-18 11:29:14.703693
Person,0,1,2021-12-18 11:29:19.776610
Person,0,1,2021-12-18 11:29:22.167205
Person,1,0,2021-12-18 11:29:22.442421
Person,0,1,2021-12-18 11:29:27.230504
Person,1,0,2021-12-18 11:29:27.496102
Person,0,1,2021-12-18 11:29:28.026632
Person,1,0,2021-12-18 11:29:32.264544
Person,0,1,2021-12-18 11:29:33.059155
Person,0,1,2021-12-18 11:29:34.136151
Person,0,1,2021-12-18 11:29:34.933907
Person,1,0,2021-12-18 11:29:35.458081
Person,0,1,2021-12-18 11:29:50.479878
Person,0,1,2021-12-18 11:29:51.276968
Person,0,1,2021-12-18 11:29:59.744550
Person,1,0,2021-12-18 11:30:06.102231
Person,0,1,2021-12-18 11:30:32.725008
Person,1,0,2021-12-18 11:31:25.031660
Person,0,1,2021-12-18 11:31:25.306213
Person,0,1,2021-12-18 11:31:33.273012
Person,0,1,2021-12-18 11:31:39.892014
Person,1,0,2021-12-18 11:31:40.420155
Person,0,1,2021-12-18 11:31:40.683703
Person,1,0,2021-12-18 11:31:45.725531
Person,1,0,2021-12-18 11:31:53.481933
Person,0,1,2021-12-18 11:32:48.236088
Person,1,0,2021-12-18 11:32:49.292304
Person,0,1,2021-12-18 11:32:59.921611
Person,0,1,2021-12-18 11:33:01.246514
Person,1,0,2021-12-18 11:33:04.172992
Person,0,1,2021-12-18 11:33:07.303482
Person,1,0,2021-12-18 11:33:11.742568
Person,0,1,2021-12-18 11:33:13.056880
Person,1,0,2021-12-18 11:33:14.110057
Person,1,0,2021-12-18 11:33:19.674837
Person,1,0,2021-12-18 11:33:44.465465
Person,0,1,2021-12-18 11:34:01.659387
Person,0,1,2021-12-18 11:34:16.242064
Person,0,1,2021-12-18 11:35:00.006344
Person,1,0,2021-12-18 11:35:06.179948
Person,0,1,2021-12-18 11:35:12.092045
Person,1,0,2021-12-18 11:35:14.656697
Person,1,0,2021-12-18 11:35:22.937843
Person,0,1,2021-12-18 11:35:23.814290
Person,0,1,2021-12-18 11:35:39.768103
Person,1,0,2021-12-18 11:35:53.034886
Person,1,0,2021-12-18 11:35:54.631106
Person,0,1,2021-12-18 11:35:55.157395
Person,0,1,2021-12-18 11:36:08.348857
Person,1,0,2021-12-18 11:36:12.576874
Person,1,0,2021-12-18 11:36:16.515559
Person,1,0,2021-12-18 11:36:18.909858
Person,1,0,2021-12-18 11:36:30.331269
Person,0,1,2021-12-18 11:36:32.474520
Person,0,1,2021-12-18 11:36:38.067574
Person,1,0,2021-12-18 11:36:41.261206
Person,1,0,2021-12-18 11:36:51.602012
Person,1,0,2021-12-18 11:38:39.227738
Person,0,1,2021-12-18 11:38:39.763380
Person,1,0,2021-12-18 11:38:40.825764
Person,0,1,2021-12-18 11:38:41.092528
Person,0,1,2021-12-18 11:38:41.626057
Person,1,0,2021-12-18 11:38:41.885838
Person,0,1,2021-12-18 11:38:42.145180
Person,1,0,2021-12-18 11:38:47.166945
Person,0,1,2021-12-18 11:38:48.473149
Person,1,0,2021-12-18 11:38:49.794989
Person,1,0,2021-12-18 11:38:52.428882
Person,0,1,2021-12-18 11:38:52.697263
Person,0,1,2021-12-18 11:38:55.609195
Person,0,1,2021-12-18 11:40:14.484807
Person,1,0,2021-12-18 11:40:26.920363
Person,1,0,2021-12-18 11:40:31.136629
Person,0,1,2021-12-18 11:43:55.300078
Person,1,0,2021-12-18 11:43:55.564107
Person,1,0,2021-12-18 11:44:52.316478
Person,0,1,2021-12-18 11:44:54.169057
Person,0,1,2021-12-18 11:44:56.282911
Person,1,0,2021-12-18 11:44:57.074711
Person,0,1,2021-12-18 11:44:59.466436
Person,0,1,2021-12-18 11:45:01.082304
Person,1,0,2021-12-18 11:45:04.251906
Person,0,1,2021-12-18 11:45:06.882339
Person,1,0,2021-12-18 11:45:12.166938
Person,1,0,2021-12-18 11:45:20.388199
Person,1,0,2021-12-18 11:45:48.203611
Person,0,1,2021-12-18 11:46:31.624820
Person,1,0,2021-12-18 11:46:31.891350
Person,0,1,2021-12-18 11:46:53.741419
Person,1,0,2021-12-18 11:46:56.413924
Person,1,0,2021-12-18 11:46:58.547615
Person,1,0,2021-12-18 11:47:00.940429
Person,1,0,2021-12-18 11:47:02.535169
Person,0,1,2021-12-18 11:47:14.825368
Person,1,0,2021-12-18 11:47:15.089729
Person,1,0,2021-12-18 11:47:18.273456
Person,0,1,2021-12-18 11:47:22.004775
Person,1,0,2021-12-18 11:47:22.269522
Person,0,1,2021-12-18 11:47:22.789585
Person,1,0,2021-12-18 11:47:30.222908
Person,0,1,2021-12-18 11:47:33.163538
Person,1,0,2021-12-18 11:47:59.634037
Person,1,0,2021-12-18 11:48:01.744166
Person,1,0,2021-12-18 11:48:10.232355
Person,0,1,2021-12-18 11:48:15.799519
Person,1,0,2021-12-18 11:48:16.595061
Person,0,2,2021-12-18 11:48:16.868581
Person,1,0,2021-12-18 11:48:21.653595
Person,0,1,2021-12-18 11:48:21.917748
Person,1,0,2021-12-18 11:48:22.443996
Person,1,0,2021-12-18 11:48:23.757268
Person,0,1,2021-12-18 11:48:25.588600
Person,1,0,2021-12-18 11:48:35.672187
Person,0,1,2021-12-18 11:48:37.544746
Person,0,1,2021-12-18 11:48:39.403304
Person,0,1,2021-12-18 11:48:49.655584
Person,1,0,2021-12-18 11:48:52.566753
Person,1,0,2021-12-18 11:49:02.569535
Person,0,1,2021-12-18 11:49:02.831324
Person,1,0,2021-12-18 11:49:04.160507
Person,0,1,2021-12-18 11:49:04.950130
Person,0,1,2021-12-18 11:49:16.821571
Person,2,0,2021-12-18 11:49:17.092487
Person,0,1,2021-12-18 11:49:17.892360
Person,0,1,2021-12-18 11:49:18.417441
Person,1,0,2021-12-18 11:49:19.207684
Person,1,0,2021-12-18 11:49:19.997895
Person,0,1,2021-12-18 11:49:20.269361
Person,1,0,2021-12-18 11:49:21.612912
Person,0,1,2021-12-18 11:49:38.992244
Person,0,1,2021-12-18 11:49:53.883343
Person,1,0,2021-12-18 11:49:54.145243
Person,0,1,2021-12-18 11:49:54.409289
Person,1,0,2021-12-18 11:49:54.941382
Person,1,0,2021-12-18 11:49:59.406616
Person,0,1,2021-12-18 11:49:59.670671
Person,1,0,2021-12-18 11:50:00.201260
Person,0,1,2021-12-18 11:50:00.465055
Person,1,0,2021-12-18 11:50:11.276057
Person,0,1,2021-12-18 11:50:13.394903
Person,0,1,2021-12-18 11:50:17.404031
Person,1,0,2021-12-18 11:50:18.199814
Person,1,0,2021-12-18 11:50:18.735093
Person,0,1,2021-12-18 11:50:19.787253
Person,1,0,2021-12-18 11:50:29.580423
Person,1,0,2021-12-18 11:50:37.492069
Person,0,1,2021-12-18 11:50:37.755440
Person,1,0,2021-12-18 11:50:38.021476
Person,0,1,2021-12-18 11:50:38.555299
Person,1,0,2021-12-18 11:50:39.619870
Person,0,1,2021-12-18 11:50:40.166317
Person,1,0,2021-12-18 11:50:42.831332
Person,0,1,2021-12-18 11:50:45.211958
Person,0,1,2021-12-18 11:50:48.930180
Person,1,0,2021-12-18 11:50:49.192226
Person,0,1,2021-12-18 11:50:49.451784
Person,1,0,2021-12-18 11:50:52.102368
Person,2,0,2021-12-18 11:50:55.283202
Person,0,1,2021-12-18 11:50:56.085188
Person,0,1,2021-12-18 11:50:58.738793
Person,1,0,2021-12-18 11:51:06.451059
Person,0,1,2021-12-18 11:51:08.311429
Person,0,1,2021-12-18 11:51:08.571902
Person,1,0,2021-12-18 11:51:09.370558
Person,0,1,2021-12-18 11:51:13.069109
Person,1,0,2021-12-18 11:51:13.351785
Person,1,0,2021-12-18 11:51:16.817024
Person,0,1,2021-12-18 11:51:18.943642
Person,1,0,2021-12-18 11:51:20.539063
Person,0,1,2021-12-18 11:51:22.940071
Person,1,0,2021-12-18 11:51:23.740875
Person,0,1,2021-12-18 11:51:24.530366
Person,1,0,2021-12-18 11:51:26.399345
Person,0,1,2021-12-18 11:51:26.685793
Person,1,0,2021-12-18 11:51:27.801769
Person,0,1,2021-12-18 11:51:28.066553
Person,1,0,2021-12-18 11:51:32.865257
Person,0,1,2021-12-18 11:51:37.135543
Person,1,0,2021-12-18 11:51:41.147643
Person,0,1,2021-12-18 11:51:41.687148
Person,1,0,2021-12-18 11:51:42.219694
Person,1,0,2021-12-18 11:51:42.772359
Person,1,0,2021-12-18 11:51:45.970406
Person,0,1,2021-12-18 11:51:46.773902
Person,1,0,2021-12-18 11:51:47.037491
Person,1,0,2021-12-18 11:51:48.651438
Person,1,0,2021-12-18 11:51:49.982878
Person,0,1,2021-12-18 11:51:50.259908
Person,0,1,2021-12-18 11:51:58.452488
Person,1,0,2021-12-18 11:51:58.712415
Person,1,0,2021-12-18 11:52:00.579158
Person,0,1,2021-12-18 11:52:01.900972
Person,1,0,2021-12-18 11:52:03.788674
Person,1,0,2021-12-18 11:52:10.964045
Person,1,0,2021-12-18 11:52:19.498127
Person,0,1,2021-12-18 11:52:43.468225
Person,0,1,2021-12-18 11:53:06.391093
Person,1,0,2021-12-18 11:53:07.190751
Person,1,0,2021-12-18 11:53:09.879703
Person,1,0,2021-12-18 11:53:12.007371
Person,0,1,2021-12-18 11:53:16.272855
Person,1,0,2021-12-18 11:53:30.925172
Person,1,0,2021-12-18 11:53:34.632639
Person,1,0,2021-12-18 11:53:35.162507
Person,1,0,2021-12-18 11:53:43.434253
Person,1,0,2021-12-18 11:53:45.020643
Person,1,0,2021-12-18 11:53:45.553367
Person,0,1,2021-12-18 11:53:45.821932
Person,2,0,2021-12-18 11:53:54.085555
Person,0,2,2021-12-18 11:53:54.351538
Person,0,1,2021-12-18 11:54:06.885543
Person,1,0,2021-12-18 11:54:07.419100
Person,1,0,2021-12-18 11:54:22.369914
Person,0,1,2021-12-18 11:54:24.492962
Person,1,0,2021-12-18 11:55:06.794995
Person,0,1,2021-12-18 11:55:07.060444
Person,1,0,2021-12-18 11:55:07.323474
Person,0,1,2021-12-18 11:55:08.130589
Person,0,1,2021-12-18 11:55:08.942267
Person,1,0,2021-12-18 11:55:12.962850
Person,0,1,2021-12-18 11:55:14.312180
Person,1,0,2021-12-18 11:55:16.447304
Person,0,1,2021-12-18 11:55:19.932054
Person,1,0,2021-12-18 11:55:20.731630
Person,1,0,2021-12-18 11:55:22.327908
Person,0,1,2021-12-18 11:55:24.471427
Person,1,0,2021-12-18 11:55:25.815782
Person,0,1,2021-12-18 11:55:32.510343
Person,1,0,2021-12-18 11:55:43.484439
Person,1,0,2021-12-18 11:55:44.556842
Person,0,1,2021-12-18 11:55:44.823383
Person,0,1,2021-12-18 11:55:50.958014
Person,1,0,2021-12-18 11:55:51.223657
Person,0,1,2021-12-18 11:55:51.490971
Person,1,0,2021-12-18 11:55:51.760808
Person,1,0,2021-12-18 11:55:58.180471
Person,0,1,2021-12-18 11:56:00.315640
Person,0,1,2021-12-18 11:56:02.192463
Person,1,0,2021-12-18 11:56:02.466107
Person,0,1,2021-12-18 11:56:05.130426
Person,1,0,2021-12-18 11:56:06.994118
Person,0,1,2021-12-18 11:56:07.265486
Person,1,0,2021-12-18 11:56:07.802250
Person,1,0,2021-12-18 11:56:08.873726
Person,0,1,2021-12-18 11:56:09.959609
Person,1,0,2021-12-18 11:56:10.220873
Person,0,1,2021-12-18 11:56:10.485068
Person,1,0,2021-12-18 11:56:10.750456
Person,0,1,2021-12-18 11:56:16.094409
Person,1,0,2021-12-18 11:56:16.358736
Person,0,1,2021-12-18 11:56:18.242524
Person,1,0,2021-12-18 11:56:23.839304
Person,0,1,2021-12-18 11:56:24.105090
Person,1,0,2021-12-18 11:56:24.637972
Person,0,1,2021-12-18 11:56:24.906771
Person,0,1,2021-12-18 11:56:25.440603
Person,1,0,2021-12-18 11:56:25.723759
Person,1,0,2021-12-18 11:56:28.908085
Person,0,1,2021-12-18 11:56:30.239427
Person,1,0,2021-12-18 11:56:30.504606
Person,1,0,2021-12-18 11:56:32.382419
Person,0,1,2021-12-18 11:56:32.647300
Person,1,0,2021-12-18 11:56:34.252792
Person,0,1,2021-12-18 11:56:35.051609
Person,0,1,2021-12-18 11:56:35.318181
Person,1,0,2021-12-18 11:56:35.855964
Person,0,1,2021-12-18 11:56:36.120872
Person,1,0,2021-12-18 11:56:37.444342
Person,0,1,2021-12-18 11:56:37.709878
Person,0,1,2021-12-18 11:56:38.244682
Person,1,0,2021-12-18 11:56:39.843497
Person,0,1,2021-12-18 11:56:44.142083
Person,0,1,2021-12-18 11:57:04.193394
Person,1,0,2021-12-18 11:57:29.841232
Person,0,1,2021-12-18 11:57:37.591865
Person,1,0,2021-12-18 11:57:38.398211
Person,0,1,2021-12-18 11:57:38.666941
Person,0,1,2021-12-18 11:57:40.011731
Person,0,1,2021-12-18 11:57:59.576180
Person,1,0,2021-12-18 11:57:59.849618
Person,0,1,2021-12-18 11:58:00.385622
Person,1,0,2021-12-18 11:58:00.654641
Person,0,1,2021-12-18 11:58:01.464956
Person,1,0,2021-12-18 11:58:01.731328
Person,0,1,2021-12-18 11:58:02.264429
Person,1,0,2021-12-18 11:58:02.531129
Person,0,1,2021-12-18 11:58:02.798520
Person,0,1,2021-12-18 11:58:05.738023
Person,1,0,2021-12-18 11:58:06.010689
Person,0,1,2021-12-18 11:58:06.804177
Person,1,0,2021-12-18 11:58:22.303601
Person,1,0,2021-12-18 11:58:23.102377
Person,0,1,2021-12-18 11:58:23.369673
Person,1,0,2021-12-18 11:58:38.074002
Person,0,1,2021-12-18 11:58:38.334397
Person,1,0,2021-12-18 11:58:55.457771
Person,1,0,2021-12-18 11:59:01.471758
Person,1,0,2021-12-18 11:59:07.719997
Person,0,1,2021-12-18 11:59:08.509508
Person,0,1,2021-12-18 11:59:11.876563
Person,1,0,2021-12-18 11:59:12.928347
Person,0,2,2021-12-18 11:59:14.755244
Person,2,0,2021-12-18 11:59:15.014733
Person,0,2,2021-12-18 11:59:15.799379
Person,1,0,2021-12-18 11:59:16.060886
Person,0,1,2021-12-18 11:59:17.103344
Person,2,0,2021-12-18 11:59:17.365585
Person,0,1,2021-12-18 11:59:17.879207
Person,0,1,2021-12-18 11:59:18.409875
Person,0,1,2021-12-18 11:59:21.788856
Person,1,0,2021-12-18 11:59:22.313724
Person,1,0,2021-12-18 11:59:42.655722
Person,0,1,2021-12-18 11:59:42.921858
Person,0,1,2021-12-18 11:59:46.274067
Person,0,1,2021-12-18 11:59:51.767003
Person,1,0,2021-12-18 11:59:54.371553
Person,0,1,2021-12-18 11:59:54.630607
Person,0,1,2021-12-18 12:00:01.953317
Person,1,0,2021-12-18 12:00:02.215523
Person,0,1,2021-12-18 12:00:03.253429
Person,1,0,2021-12-18 12:00:11.879304
Person,0,1,2021-12-18 12:00:15.516151
Person,1,0,2021-12-18 12:00:16.816728
Person,0,1,2021-12-18 12:00:19.716975
Person,1,0,2021-12-18 12:00:29.078376
Person,1,0,2021-12-18 12:00:32.981004
Person,1,0,2021-12-18 12:00:34.798114
Person,0,1,2021-12-18 12:00:35.056516
Person,1,0,2021-12-18 12:00:38.964575
Person,0,1,2021-12-18 12:00:40.000485
Person,2,0,2021-12-18 12:00:40.521899
Person,0,2,2021-12-18 12:00:40.777646
Person,1,0,2021-12-18 12:00:41.553596
Person,0,1,2021-12-18 12:00:42.328295
Person,1,0,2021-12-18 12:00:42.588584
Person,2,0,2021-12-18 12:00:46.493471
Person,0,1,2021-12-18 12:00:46.761832
Person,0,1,2021-12-18 12:00:47.024050
Person,1,0,2021-12-18 12:00:47.545564
Person,0,1,2021-12-18 12:00:47.804346
Person,1,0,2021-12-18 12:00:48.853727
Person,0,1,2021-12-18 12:00:49.383533
Person,1,0,2021-12-18 12:00:49.640410
Person,0,1,2021-12-18 12:00:55.649875
Person,0,1,2021-12-18 12:00:56.946819
Person,1,0,2021-12-18 12:00:57.202957
Person,0,1,2021-12-18 12:00:57.721580
Person,1,0,2021-12-18 12:00:59.018266
Person,0,1,2021-12-18 12:00:59.539080
Person,1,0,2021-12-18 12:01:00.317282
Person,1,0,2021-12-18 12:01:11.229609
Person,0,1,2021-12-18 12:01:19.600450
Person,0,1,2021-12-18 12:01:21.674117
Person,0,1,2021-12-18 12:01:32.107848
Person,0,1,2021-12-18 12:01:36.548636
Person,1,0,2021-12-18 12:01:36.809325
Person,0,1,2021-12-18 12:01:37.331611
Person,1,0,2021-12-18 12:01:39.422635
Person,0,1,2021-12-18 12:01:40.975922
Person,0,1,2021-12-18 12:01:43.058578
Person,1,0,2021-12-18 12:01:44.345392
Person,1,0,2021-12-18 12:01:47.469934
Person,0,1,2021-12-18 12:01:47.992650
Person,1,0,2021-12-18 12:01:49.289283
Person,0,1,2021-12-18 12:01:49.547446
Person,1,0,2021-12-18 12:01:51.099928
Person,0,1,2021-12-18 12:01:51.368919
Person,1,0,2021-12-18 12:01:52.157146
Person,0,1,2021-12-18 12:01:52.418427
Person,1,0,2021-12-18 12:01:56.052076
Person,0,1,2021-12-18 12:01:57.086782
Person,1,0,2021-12-18 12:02:00.759146
Person,0,1,2021-12-18 12:02:02.840974
Person,0,1,2021-12-18 12:02:08.053052
Person,0,1,2021-12-18 12:02:11.689021
Person,1,0,2021-12-18 12:02:12.986389
Person,0,1,2021-12-18 12:02:15.569513
Person,2,0,2021-12-18 12:02:17.648456
Person,0,1,2021-12-18 12:02:19.728832
Person,2,0,2021-12-18 12:02:21.038979
Person,1,0,2021-12-18 12:02:22.620542
Person,0,1,2021-12-18 12:02:23.149305
Person,0,1,2021-12-18 12:02:29.165553
Person,1,0,2021-12-18 12:02:32.845755
Person,0,1,2021-12-18 12:02:34.160432
Person,1,0,2021-12-18 12:02:35.717279
Person,0,1,2021-12-18 12:02:38.328887
Person,1,0,2021-12-18 12:02:47.242925
Person,1,0,2021-12-18 12:02:52.710983
Person,0,1,2021-12-18 12:02:52.967806
Person,1,0,2021-12-18 12:02:53.491481
Person,0,1,2021-12-18 12:02:55.564218
Person,1,0,2021-12-18 12:02:57.386372
Person,1,0,2021-12-18 12:02:57.927246
Person,0,1,2021-12-18 12:03:00.264501
Person,0,1,2021-12-18 12:03:05.769323
Person,1,0,2021-12-18 12:03:06.831190
Person,1,0,2021-12-18 12:03:07.878110
Person,0,2,2021-12-18 12:03:08.145488
Person,1,0,2021-12-18 12:03:08.401877
Person,1,0,2021-12-18 12:03:08.925919
Person,1,0,2021-12-18 12:03:12.579297
Person,1,0,2021-12-18 12:03:16.742815
Person,0,1,2021-12-18 12:03:17.000500
Person,0,1,2021-12-18 12:03:24.030584
Person,1,0,2021-12-18 12:03:25.574018
Person,1,0,2021-12-18 12:03:30.778345
Person,0,1,2021-12-18 12:03:31.296550
Person,1,0,2021-12-18 12:03:31.555134
Person,0,1,2021-12-18 12:03:34.664671
Person,1,0,2021-12-18 12:03:35.198311
Person,0,1,2021-12-18 12:03:38.849908
Person,1,0,2021-12-18 12:03:39.363221
Person,0,1,2021-12-18 12:03:50.002170
Person,1,0,2021-12-18 12:03:50.260999
Person,0,1,2021-12-18 12:03:52.850093
Person,1,0,2021-12-18 12:03:53.365755
Person,1,0,2021-12-18 12:03:54.144595
Person,0,1,2021-12-18 12:03:54.402696
Person,1,0,2021-12-18 12:03:55.720721
Person,0,1,2021-12-18 12:03:58.054556
Person,1,0,2021-12-18 12:03:58.314509
Person,0,1,2021-12-18 12:03:58.572013
Person,0,1,2021-12-18 12:03:59.624099
Person,1,0,2021-12-18 12:03:59.883287
Person,0,1,2021-12-18 12:04:00.659273
Person,1,0,2021-12-18 12:04:05.646774
Person,0,1,2021-12-18 12:04:12.670782
Person,1,0,2021-12-18 12:04:14.779759
Person,0,1,2021-12-18 12:04:16.082016
Person,0,1,2021-12-18 12:04:17.116433
Person,1,0,2021-12-18 12:04:19.967630
Person,0,1,2021-12-18 12:04:25.922442
Person,1,0,2021-12-18 12:04:26.180572
Person,1,0,2021-12-18 12:04:28.527284
Person,0,1,2021-12-18 12:04:30.588089
Person,1,0,2021-12-18 12:04:34.748564
Person,0,1,2021-12-18 12:04:37.870792
Person,1,0,2021-12-18 12:04:38.648098
Person,1,0,2021-12-18 12:04:39.438554
Person,0,1,2021-12-18 12:04:40.473068
Person,0,1,2021-12-18 12:04:41.261498
Person,0,1,2021-12-18 12:04:41.788508
Person,0,1,2021-12-18 12:04:42.825573
Person,0,1,2021-12-18 12:04:46.754982
Person,1,0,2021-12-18 12:04:47.270149
Person,0,1,2021-12-18 12:04:47.530777
Person,2,0,2021-12-18 12:04:49.098100
Person,0,2,2021-12-18 12:04:49.357396
Person,1,0,2021-12-18 12:04:49.873168
Person,0,1,2021-12-18 12:04:50.919784
Person,2,0,2021-12-18 12:04:51.177416
Person,0,1,2021-12-18 12:04:51.436817
Person,0,1,2021-12-18 12:04:53.000415
Person,2,0,2021-12-18 12:04:53.796685
Person,0,1,2021-12-18 12:04:54.059381
Person,1,0,2021-12-18 12:04:54.319539
Person,0,1,2021-12-18 12:05:02.885675
Person,0,1,2021-12-18 12:05:04.168896
Person,1,0,2021-12-18 12:05:07.281556
Person,1,0,2021-12-18 12:05:10.639653
Person,0,1,2021-12-18 12:05:11.417314
Person,0,1,2021-12-18 12:05:12.710345
Person,1,0,2021-12-18 12:05:12.963536
Person,0,1,2021-12-18 12:05:14.279645
Person,1,0,2021-12-18 12:05:14.796482
Person,0,1,2021-12-18 12:05:15.058252
Person,1,0,2021-12-18 12:05:15.588845
Person,0,1,2021-12-18 12:05:16.111171
Person,1,0,2021-12-18 12:05:16.371415
Person,1,0,2021-12-18 12:05:17.950523
Person,0,1,2021-12-18 12:05:25.547930
Person,2,0,2021-12-18 12:05:25.809742
Person,0,1,2021-12-18 12:05:26.583506
Person,1,0,2021-12-18 12:05:27.618529
Person,0,1,2021-12-18 12:05:28.139603
Person,1,0,2021-12-18 12:05:32.531172
Person,0,1,2021-12-18 12:05:32.789467
Person,1,0,2021-12-18 12:05:39.507004
Person,0,1,2021-12-18 12:05:39.765296
Person,1,0,2021-12-18 12:05:40.279552
Person,0,1,2021-12-18 12:05:40.533720
Person,1,0,2021-12-18 12:05:40.787915
Person,0,1,2021-12-18 12:05:41.048540
Person,0,1,2021-12-18 12:05:42.109176
Person,1,0,2021-12-18 12:05:42.368577
Person,0,1,2021-12-18 12:05:46.760956
Person,1,0,2021-12-18 12:05:47.013595
Person,0,1,2021-12-18 12:05:47.279749
Person,1,0,2021-12-18 12:05:47.537149
Person,1,0,2021-12-18 12:05:48.587717
Person,0,1,2021-12-18 12:05:48.843541
Person,1,0,2021-12-18 12:05:50.906675
Person,1,0,2021-12-18 12:05:56.586483
Person,0,1,2021-12-18 12:06:00.967034
Person,0,1,2021-12-18 12:06:04.321734
Person,1,0,2021-12-18 12:06:04.831060
Person,1,0,2021-12-18 12:06:12.853313
Person,0,1,2021-12-18 12:06:19.356397
Person,0,1,2021-12-18 12:06:33.373101
Person,1,0,2021-12-18 12:06:38.824425
Person,1,0,2021-12-18 12:07:03.981172
Person,1,0,2021-12-18 12:07:05.271849
Person,0,1,2021-12-18 12:07:07.087838
Person,1,0,2021-12-18 12:07:31.436762
Person,0,1,2021-12-18 12:07:31.706322
Person,1,0,2021-12-18 12:08:13.592958
Person,1,0,2021-12-18 12:08:15.438281
Person,1,0,2021-12-18 12:08:16.211435
Person,0,1,2021-12-18 12:08:16.467150
Person,1,0,2021-12-18 12:08:31.157998
Person,0,1,2021-12-18 12:08:42.245992
Person,1,0,2021-12-18 12:08:42.504194
Person,0,1,2021-12-18 12:08:45.885056
Person,1,0,2021-12-18 12:08:48.216043
Person,0,1,2021-12-18 12:08:50.797847
Person,1,0,2021-12-18 12:09:04.373533
Person,0,1,2021-12-18 12:09:06.473106
Person,0,1,2021-12-18 12:09:16.587534
Person,2,0,2021-12-18 12:09:17.115013
Person,0,1,2021-12-18 12:09:21.036021
Person,1,0,2021-12-18 12:09:21.295834
Person,1,0,2021-12-18 12:09:35.326794
Person,1,0,2021-12-18 12:09:37.924298
Person,0,1,2021-12-18 12:09:38.183188
Person,1,0,2021-12-18 12:09:40.280119
Person,0,1,2021-12-18 12:09:40.799789
Person,1,0,2021-12-18 12:09:41.314243
Person,0,1,2021-12-18 12:09:56.867938
Person,1,0,2021-12-18 12:09:58.429799
Person,0,1,2021-12-18 12:09:58.691471
Person,1,0,2021-12-18 12:10:01.786331
Person,1,0,2021-12-18 12:10:27.366414
Person,0,1,2021-12-18 12:10:27.626504
Person,0,1,2021-12-18 12:10:42.398826
Person,0,1,2021-12-18 12:10:44.749343
Person,1,0,2021-12-18 12:10:51.300962
Person,0,1,2021-12-18 12:10:52.078382
Person,1,0,2021-12-18 12:10:54.413891
Person,0,1,2021-12-18 12:10:54.674522
Person,1,0,2021-12-18 12:10:54.933697
Person,0,1,2021-12-18 12:10:55.994603
Person,1,0,2021-12-18 12:10:56.250607
Person,0,1,2021-12-18 12:10:56.771542
Person,1,0,2021-12-18 12:10:57.294877
Person,0,1,2021-12-18 12:10:57.566938
Person,1,0,2021-12-18 12:10:59.384596
Person,1,0,2021-12-18 12:11:00.683673
Person,1,0,2021-12-18 12:11:03.820963
Person,0,1,2021-12-18 12:11:04.078215
Person,1,0,2021-12-18 12:11:11.089091
Person,1,0,2021-12-18 12:11:11.868991
Person,0,1,2021-12-18 12:11:13.180000
Person,0,1,2021-12-18 12:11:15.790800
Person,1,0,2021-12-18 12:11:16.050600
Person,0,1,2021-12-18 12:11:17.093747
Person,1,0,2021-12-18 12:11:20.987027
Person,1,0,2021-12-18 12:11:29.293930
Person,0,1,2021-12-18 12:11:29.817473
Person,1,0,2021-12-18 12:11:30.078603
Person,1,0,2021-12-18 12:11:30.337489
Person,0,1,2021-12-18 12:11:31.368425
Person,1,0,2021-12-18 12:11:33.187947
Person,1,0,2021-12-18 12:11:35.014081
Person,1,0,2021-12-18 12:11:36.073663
Person,0,1,2021-12-18 12:11:36.332442
Person,1,0,2021-12-18 12:11:37.373319
Person,0,2,2021-12-18 12:11:37.632540
Person,1,0,2021-12-18 12:11:40.241256
Person,0,1,2021-12-18 12:11:40.503681
Person,1,0,2021-12-18 12:11:40.761873
Person,0,1,2021-12-18 12:11:43.104282
Person,1,0,2021-12-18 12:11:43.371589
Person,0,1,2021-12-18 12:11:43.642576
Person,1,0,2021-12-18 12:11:43.902451
Person,0,1,2021-12-18 12:11:50.739902
Person,1,0,2021-12-18 12:11:51.004105
Person,0,1,2021-12-18 12:11:51.522626
Person,1,0,2021-12-18 12:11:51.779924
Person,1,0,2021-12-18 12:11:52.041486
Person,0,1,2021-12-18 12:11:52.303138
Person,1,0,2021-12-18 12:11:53.602628
Person,0,1,2021-12-18 12:11:56.203562
Person,1,0,2021-12-18 12:11:56.464743
Person,0,1,2021-12-18 12:11:59.347517
Person,0,1,2021-12-18 12:12:00.394990
Person,2,0,2021-12-18 12:12:00.653148
Person,0,1,2021-12-18 12:12:02.212922
Person,1,0,2021-12-18 12:12:03.261041
Person,0,1,2021-12-18 12:12:03.530170
Person,1,0,2021-12-18 12:12:08.563879
Person,0,1,2021-12-18 12:12:08.826560
Person,1,0,2021-12-18 12:12:10.667444
Person,0,1,2021-12-18 12:12:10.926991
Person,1,0,2021-12-18 12:12:11.974749
Person,0,1,2021-12-18 12:12:12.233948
Person,0,1,2021-12-18 12:12:12.755826
